date,kg_CO2/kWh,Outdoor Drybulb Temperature [C],Relative Humidity [%],Diffuse Solar Radiation [W/m2],Direct Solar Radiation [W/m2],Solar Generation [W/kW]
2022-08-18 00:00:00,0.160451913,18.9,75,0,0,0.0
2022-08-18 01:00:00,0.153597757,18.9,78,0,0,0.0
2022-08-18 02:00:00,0.150607272,18.3,84,0,0,0.0
2022-08-18 03:00:00,0.149661136,18.9,81,0,0,0.0
2022-08-18 04:00:00,0.147018431,18.3,84,0,0,0.0
2022-08-18 05:00:00,0.1534871,17.8,87,0,0,0.0
2022-08-18 06:00:00,0.163796559,18.3,84,8,57,0.0
2022-08-18 07:00:00,0.17936982,20.0,78,148,288,10.09583333
2022-08-18 08:00:00,0.199984433,20.6,78,383,583,69.44583333
2022-08-18 09:00:00,0.213561601,21.1,73,570,647,199.0958333
2022-08-18 10:00:00,0.220150589,20.6,73,688,562,333.6510417
2022-08-18 11:00:00,0.225560194,21.1,71,873,757,462.0791667
2022-08-18 12:00:00,0.227621458,22.2,59,935,815,548.8416667
2022-08-18 13:00:00,0.231167332,22.2,59,938,820,601.8541667
2022-08-18 14:00:00,0.22715567,21.7,59,873,807,604.5458333
2022-08-18 15:00:00,0.227539828,21.7,59,757,760,574.2916667
2022-08-18 16:00:00,0.235352898,22.2,55,571,658,500.9041667
2022-08-18 17:00:00,0.235846716,21.7,57,364,404,374.1833333
2022-08-18 18:00:00,0.232745962,20.6,63,164,139,191.2416667
2022-08-18 19:00:00,0.233040697,19.4,70,3,31,0.0
2022-08-18 20:00:00,0.231097677,19.4,73,0,0,0.0
2022-08-18 21:00:00,0.21602564,19.4,70,0,0,0.0
2022-08-18 22:00:00,0.201949615,19.4,73,0,0,0.0
2022-08-18 23:00:00,0.194488049,19.4,76,0,0,0.0
2022-08-19 00:00:00,0.186392149,17.2,87,0,0,0.0
2022-08-19 01:00:00,0.173463752,18.9,75,0,0,0.0
2022-08-19 02:00:00,0.168745858,18.3,78,0,0,0.0
2022-08-19 03:00:00,0.165598012,18.3,76,0,0,0.0
2022-08-19 04:00:00,0.164676016,17.8,78,0,0,0.0
2022-08-19 05:00:00,0.16682853,17.8,78,0,0,0.0
2022-08-19 06:00:00,0.16927247,17.8,87,8,67,0.0
2022-08-19 07:00:00,0.166706895,18.9,81,161,389,12.57083333
2022-08-19 08:00:00,0.177261229,20.0,76,368,565,69.25416667
2022-08-19 09:00:00,0.19046624,21.7,70,564,647,195.925
2022-08-19 10:00:00,0.197576386,20.6,73,737,703,335.5875
2022-08-19 11:00:00,0.205415577,21.7,70,873,792,459.4625
2022-08-19 12:00:00,0.21244999,21.1,71,935,815,553.1625
2022-08-19 13:00:00,0.219676054,21.7,68,938,820,608.8291667
2022-08-19 14:00:00,0.223829228,22.2,66,867,771,621.7666667
2022-08-19 15:00:00,0.224669967,21.7,68,717,662,585.325
2022-08-19 16:00:00,0.227541157,21.1,73,572,664,490.2833333
2022-08-19 17:00:00,0.232062446,21.1,68,392,545,349.875
2022-08-19 18:00:00,0.229893072,19.4,79,202,228,141.6833333
2022-08-19 19:00:00,0.220579251,18.9,84,3,47,0.966666667
2022-08-19 20:00:00,0.212354698,17.2,87,0,0,0.0
2022-08-19 21:00:00,0.205711502,17.2,87,0,0,0.0
2022-08-19 22:00:00,0.198804634,17.8,84,0,0,0.0
2022-08-19 23:00:00,0.196323042,17.8,87,0,0,0.0
2022-08-20 00:00:00,0.181267201,17.8,84,0,0,0.0
2022-08-20 01:00:00,0.163460435,17.2,84,0,0,0.0
2022-08-20 02:00:00,0.163442689,17.2,87,0,0,0.0
2022-08-20 03:00:00,0.160242766,16.7,90,0,0,0.0
2022-08-20 04:00:00,0.156494223,16.7,90,0,0,0.0
2022-08-20 05:00:00,0.156261807,16.7,93,0,0,0.0
2022-08-20 06:00:00,0.157553758,17.2,90,5,7,0.65
2022-08-20 07:00:00,0.153652324,17.2,87,96,36,26.78333333
2022-08-20 08:00:00,0.15619337,17.8,87,214,51,79.85833333
2022-08-20 09:00:00,0.172092677,20.6,73,238,17,193.7833333
2022-08-20 10:00:00,0.184270269,19.4,79,412,83,321.625
2022-08-20 11:00:00,0.193683313,19.4,79,511,107,440.2583333
2022-08-20 12:00:00,0.201642449,20.0,76,584,162,526.5458333
2022-08-20 13:00:00,0.209120516,20.0,76,766,404,573.3458333
2022-08-20 14:00:00,0.213046839,20.6,75,713,413,586.0541667
2022-08-20 15:00:00,0.21532997,19.4,79,589,307,551.0041667
2022-08-20 16:00:00,0.220425156,18.9,78,331,82,444.4
2022-08-20 17:00:00,0.222689711,17.2,87,193,13,319.05
2022-08-20 18:00:00,0.224816726,17.2,90,104,0,137.3083333
2022-08-20 19:00:00,0.224831953,17.2,87,1,0,2.904166667
2022-08-20 20:00:00,0.22538827,17.2,87,0,0,0.0
2022-08-20 21:00:00,0.216520164,17.2,87,0,0,0.0
2022-08-20 22:00:00,0.20304233,17.2,87,0,0,0.0
2022-08-20 23:00:00,0.18962395,17.2,87,0,0,0.0
2022-08-21 00:00:00,0.170175916,17.8,84,0,0,0.0
2022-08-21 01:00:00,0.160336522,17.8,84,0,0,0.0
2022-08-21 02:00:00,0.157721931,17.2,87,0,0,0.0
2022-08-21 03:00:00,0.156949227,17.2,90,0,0,0.0
2022-08-21 04:00:00,0.15609088,17.2,90,0,0,0.0
2022-08-21 05:00:00,0.16041894,17.2,90,0,0,0.0
2022-08-21 06:00:00,0.167361315,17.2,90,2,0,5.170833333
2022-08-21 07:00:00,0.177295973,18.3,84,60,0,28.8375
2022-08-21 08:00:00,0.189997338,19.4,79,144,6,79.23333333
2022-08-21 09:00:00,0.207364937,20.6,73,336,93,166.7333333
2022-08-21 10:00:00,0.217713003,20.0,78,506,195,331.8708333
2022-08-21 11:00:00,0.22372174,20.0,76,540,143,311.3291667
2022-08-21 12:00:00,0.231222343,20.6,73,638,228,265.9958333
2022-08-21 13:00:00,0.238195572,20.6,73,828,518,489.9541667
2022-08-21 14:00:00,0.24522802,21.1,73,739,479,255.7208333
2022-08-21 15:00:00,0.24058734,21.7,70,617,368,401.6625
2022-08-21 16:00:00,0.239444833,18.9,81,324,75,467.9958333
2022-08-21 17:00:00,0.241287163,18.3,84,290,240,331.6125
2022-08-21 18:00:00,0.241641227,17.8,87,126,54,148.9875
2022-08-21 19:00:00,0.242133163,17.2,90,1,9,0.216666667
2022-08-21 20:00:00,0.23785499,17.8,87,0,0,0.0
2022-08-21 21:00:00,0.22702969,17.2,90,0,0,0.0
2022-08-21 22:00:00,0.21306464,17.8,87,0,0,0.0
2022-08-21 23:00:00,0.19580601,17.8,87,0,0,0.0
2022-08-22 00:00:00,0.180208123,18.9,84,0,0,0.0
2022-08-22 01:00:00,0.174554682,17.8,87,0,0,0.0
2022-08-22 02:00:00,0.172713667,17.8,87,0,0,0.0
2022-08-22 03:00:00,0.168840638,17.2,87,0,0,0.0
2022-08-22 04:00:00,0.170137808,17.8,87,0,0,0.0
2022-08-22 05:00:00,0.175432077,17.8,90,0,0,0.0
2022-08-22 06:00:00,0.180692916,18.3,90,2,0,0.0
2022-08-22 07:00:00,0.190232149,19.4,84,67,0,16.275
2022-08-22 08:00:00,0.200028909,19.4,84,158,11,68.325
2022-08-22 09:00:00,0.21430936,21.7,76,450,262,189.375
2022-08-22 10:00:00,0.229982536,22.8,71,649,479,326.2375
2022-08-22 11:00:00,0.231964676,21.7,73,856,715,446.3583333
2022-08-22 12:00:00,0.242123168,21.7,73,930,821,539.5166667
2022-08-22 13:00:00,0.250394633,22.2,71,927,820,599.1666667
2022-08-22 14:00:00,0.256276047,22.2,71,869,807,609.35
2022-08-22 15:00:00,0.255704323,21.7,73,746,761,572.2458333
2022-08-22 16:00:00,0.251565933,21.7,70,583,678,377.1916667
2022-08-22 17:00:00,0.249806049,21.1,73,380,534,304.6291667
2022-08-22 18:00:00,0.259302328,20.0,81,186,202,110.25
2022-08-22 19:00:00,0.258033245,19.4,84,0,32,0.0
2022-08-22 20:00:00,0.251370532,18.9,84,0,0,0.0
2022-08-22 21:00:00,0.247649355,19.4,84,0,0,0.0
2022-08-22 22:00:00,0.234858249,18.9,84,0,0,0.0
2022-08-22 23:00:00,0.214466487,18.9,90,0,0,0.0
2022-08-23 00:00:00,0.165455641,18.3,84,0,0,0.0
2022-08-23 01:00:00,0.152162024,18.3,87,0,0,0.0
2022-08-23 02:00:00,0.143551694,17.8,90,0,0,0.0
2022-08-23 03:00:00,0.142861644,17.2,90,0,0,0.0
2022-08-23 04:00:00,0.143574479,17.2,90,0,0,0.0
2022-08-23 05:00:00,0.145942395,17.2,90,0,0,0.0
2022-08-23 06:00:00,0.161011608,17.2,90,4,15,0.0
2022-08-23 07:00:00,0.179766339,17.2,90,74,10,19.975
2022-08-23 08:00:00,0.19636767,18.3,84,223,79,69.95833333
2022-08-23 09:00:00,0.192940233,18.9,81,372,134,188.88125
2022-08-23 10:00:00,0.199003786,19.4,79,429,112,322.775
2022-08-23 11:00:00,0.200309428,19.0,83,833,620,441.3833333
2022-08-23 12:00:00,0.203418903,20.0,78,894,695,530.775
2022-08-23 13:00:00,0.208287306,21.1,73,927,820,577.625
2022-08-23 14:00:00,0.217048382,21.1,71,863,807,575.5166667
2022-08-23 15:00:00,0.222180472,20.6,75,740,755,532.0916667
2022-08-23 16:00:00,0.222525441,21.1,73,577,672,438.3833333
2022-08-23 17:00:00,0.21811409,20.6,75,383,529,297.9583333
2022-08-23 18:00:00,0.216416415,19.4,81,193,187,113.5916667
2022-08-23 19:00:00,0.207952594,18.9,81,0,0,0.0
2022-08-23 20:00:00,0.206491529,18.0,88,0,0,0.0
2022-08-23 21:00:00,0.195764012,17.8,84,0,0,0.0
2022-08-23 22:00:00,0.174330751,18.3,81,0,0,0.0
2022-08-23 23:00:00,0.153637167,18.3,81,0,0,0.0
2022-08-24 00:00:00,0.138378311,19.4,81,0,0,0.0
2022-08-24 01:00:00,0.130474698,18.3,81,0,0,0.0
2022-08-24 02:00:00,0.128249331,18.3,81,0,0,0.0
2022-08-24 03:00:00,0.125567134,18.3,84,0,0,0.0
2022-08-24 04:00:00,0.126544181,18.3,87,0,0,0.0
2022-08-24 05:00:00,0.128917995,18.3,87,0,0,0.0
2022-08-24 06:00:00,0.133784128,18.3,87,4,39,0.208333333
2022-08-24 07:00:00,0.148475163,18.9,87,94,61,23.68333333
2022-08-24 08:00:00,0.163554412,18.9,87,222,79,70.14166667
2022-08-24 09:00:00,0.170167348,18.3,87,506,454,185.1625
2022-08-24 10:00:00,0.179158749,19.4,79,698,585,319.7833333
2022-08-24 11:00:00,0.188087499,20.6,70,867,786,440.6666667
2022-08-24 12:00:00,0.191275267,21.7,68,924,821,529.0583333
2022-08-24 13:00:00,0.199565004,21.1,71,927,820,580.2375
2022-08-24 14:00:00,0.203936309,21.7,68,863,808,585.8708333
2022-08-24 15:00:00,0.210135782,21.1,71,741,755,547.3541667
2022-08-24 16:00:00,0.212771261,21.1,71,570,660,457.6916667
2022-08-24 17:00:00,0.208128879,21.7,66,358,429,318.8291667
2022-08-24 18:00:00,0.201715939,21.1,68,121,38,118.7291667
2022-08-24 19:00:00,0.1922492,21.1,71,0,0,0.0
2022-08-24 20:00:00,0.190747299,20.6,75,0,0,0.0
2022-08-24 21:00:00,0.177569128,20.0,78,0,0,0.0
2022-08-24 22:00:00,0.155407599,20.0,78,0,0,0.0
2022-08-24 23:00:00,0.139263154,19.4,84,0,0,0.0
2022-08-25 00:00:00,0.125728191,20.0,78,0,0,0.0
2022-08-25 01:00:00,0.122461161,19.4,81,0,0,0.0
2022-08-25 02:00:00,0.123006529,19.4,81,0,0,0.0
2022-08-25 03:00:00,0.122809882,20.0,78,0,0,0.0
2022-08-25 04:00:00,0.121997228,18.9,84,0,0,0.0
2022-08-25 05:00:00,0.126060384,19.4,84,0,0,0.0
2022-08-25 06:00:00,0.129712514,19.4,87,4,50,0.65
2022-08-25 07:00:00,0.142529105,20.6,84,146,369,27.12083333
2022-08-25 08:00:00,0.159839271,22.2,76,370,575,76.325
2022-08-25 09:00:00,0.167440702,23.3,69,578,670,185.2083333
2022-08-25 10:00:00,0.172986836,22.8,66,687,555,316.7916667
2022-08-25 11:00:00,0.179190421,22.8,66,844,721,429.2791667
2022-08-25 12:00:00,0.182835712,22.8,64,924,821,516.8833333
2022-08-25 13:00:00,0.184617315,23.3,57,921,796,562.9916667
2022-08-25 14:00:00,0.188483118,22.8,66,812,632,570.7666667
2022-08-25 15:00:00,0.18664991,23.3,64,735,663,542.4083333
2022-08-25 16:00:00,0.181665742,22.2,68,475,359,455.8958333
2022-08-25 17:00:00,0.178068193,21.1,66,369,430,313.9666667
2022-08-25 18:00:00,0.17564665,20.6,73,168,155,113.7083333
2022-08-25 19:00:00,0.171344101,20.6,73,0,0,0.0
2022-08-25 20:00:00,0.172364932,20.6,75,0,0,0.0
2022-08-25 21:00:00,0.164338646,20.0,78,0,0,0.0
2022-08-25 22:00:00,0.147705768,20.6,75,0,0,0.0
2022-08-25 23:00:00,0.14025032,20.0,78,0,0,0.0
2022-08-26 00:00:00,0.126731097,20.6,78,0,0,0.0
2022-08-26 01:00:00,0.112905012,19.4,84,0,0,0.0
2022-08-26 02:00:00,0.112222479,19.4,81,0,0,0.0
2022-08-26 03:00:00,0.112234272,18.9,84,0,0,0.0
2022-08-26 04:00:00,0.11249726,19.4,81,0,0,0.0
2022-08-26 05:00:00,0.117108974,19.4,81,0,0,0.0
2022-08-26 06:00:00,0.119953573,19.4,84,2,4,0.675
2022-08-26 07:00:00,0.119267385,20.6,78,145,288,37.84583333
2022-08-26 08:00:00,0.120422322,22.2,71,240,113,112.825
2022-08-26 09:00:00,0.130021452,22.2,73,330,87,196.5041667
2022-08-26 10:00:00,0.143954733,25.6,56,467,148,316.4125
2022-08-26 11:00:00,0.155220946,24.4,60,649,292,461.9583333
2022-08-26 12:00:00,0.159755675,23.3,62,733,372,553.2625
2022-08-26 13:00:00,0.15851407,24.4,58,854,561,604.4458333
2022-08-26 14:00:00,0.162060872,23.3,60,587,231,611.5625
2022-08-26 15:00:00,0.164541522,23.3,62,654,510,579.325
2022-08-26 16:00:00,0.166706909,22.2,71,446,296,497.9166667
2022-08-26 17:00:00,0.164906453,21.1,78,335,425,359.3083333
2022-08-26 18:00:00,0.166720503,23.3,64,154,109,144.425
2022-08-26 19:00:00,0.162707332,22.8,66,0,0,0.0
2022-08-26 20:00:00,0.168212049,21.7,76,0,0,0.0
2022-08-26 21:00:00,0.165771874,21.7,73,0,0,0.0
2022-08-26 22:00:00,0.145810158,20.6,81,0,0,0.0
2022-08-26 23:00:00,0.138582766,20.6,81,0,0,0.0
2022-08-27 00:00:00,0.119238648,18.3,84,0,0,0.0
2022-08-27 01:00:00,0.10592147,20.6,78,0,0,0.0
2022-08-27 02:00:00,0.10393371,21.1,76,0,0,0.0
2022-08-27 03:00:00,0.102758376,20.6,78,0,0,0.0
2022-08-27 04:00:00,0.103706395,20.6,81,0,0,0.0
2022-08-27 05:00:00,0.102927075,20.0,84,0,0,0.0
2022-08-27 06:00:00,0.108794681,20.0,84,2,28,0.0
2022-08-27 07:00:00,0.115445566,20.6,84,141,327,12.4375
2022-08-27 08:00:00,0.118073882,21.1,81,281,225,77.2
2022-08-27 09:00:00,0.125983351,20.6,81,541,547,203.5083333
2022-08-27 10:00:00,0.139413234,21.7,76,719,709,325.425
2022-08-27 11:00:00,0.149605627,21.7,73,838,739,448.5875
2022-08-27 12:00:00,0.156323753,21.7,73,906,779,535.9458333
2022-08-27 13:00:00,0.159774183,22.8,66,916,820,585.4458333
2022-08-27 14:00:00,0.15917177,22.2,71,851,802,586.2541667
2022-08-27 15:00:00,0.162582984,21.7,70,729,750,542.5833333
2022-08-27 16:00:00,0.163171264,21.1,71,559,668,447.425
2022-08-27 17:00:00,0.164947455,20.6,75,365,514,311.1625
2022-08-27 18:00:00,0.169083325,20.0,76,186,152,114.45
2022-08-27 19:00:00,0.169289108,18.9,81,0,0,0.0
2022-08-27 20:00:00,0.166478078,18.9,81,0,0,0.0
2022-08-27 21:00:00,0.161780699,18.3,84,0,0,0.0
2022-08-27 22:00:00,0.140611997,18.3,84,0,0,0.0
2022-08-27 23:00:00,0.132724635,18.3,87,0,0,0.0
2022-08-28 00:00:00,0.119613974,19.0,83,0,0,0.0
2022-08-28 01:00:00,0.111507713,18.3,84,0,0,0.0
2022-08-28 02:00:00,0.113002041,18.3,87,0,0,0.0
2022-08-28 03:00:00,0.113491825,18.0,88,0,0,0.0
2022-08-28 04:00:00,0.119739803,17.8,87,0,0,0.0
2022-08-28 05:00:00,0.124483291,18.0,88,0,0,0.0
2022-08-28 06:00:00,0.132813116,17.8,90,2,25,0.0
2022-08-28 07:00:00,0.146995078,17.8,93,85,55,15.34166667
2022-08-28 08:00:00,0.158899612,18.3,90,216,62,63.775
2022-08-28 09:00:00,0.164189576,20.6,78,325,81,184.8875
2022-08-28 10:00:00,0.175999911,20.0,81,401,77,322.1416667
2022-08-28 11:00:00,0.178605754,20.0,78,477,89,438.8833333
2022-08-28 12:00:00,0.178336724,19.0,78,388,36,529.3708333
2022-08-28 13:00:00,0.182278301,20.0,78,483,78,574.1375
2022-08-28 14:00:00,0.18087161,20.0,76,768,535,582.7416667
2022-08-28 15:00:00,0.181014783,20.6,70,723,695,546.725
2022-08-28 16:00:00,0.181280033,20.6,70,560,662,455.0041667
2022-08-28 17:00:00,0.181415247,21.1,63,358,508,314.3791667
2022-08-28 18:00:00,0.181730885,20.6,70,172,145,110.6375
2022-08-28 19:00:00,0.180176244,19.4,81,0,0,0.0
2022-08-28 20:00:00,0.183153841,19.4,81,0,0,0.0
2022-08-28 21:00:00,0.171977618,18.9,81,0,0,0.0
2022-08-28 22:00:00,0.148730751,19.4,81,0,0,0.0
2022-08-28 23:00:00,0.138177138,19.4,84,0,0,0.0
2022-08-29 00:00:00,0.120897093,17.8,87,0,0,0.0
2022-08-29 01:00:00,0.116779799,18.3,87,0,0,0.0
2022-08-29 02:00:00,0.114403584,18.3,87,0,0,0.0
2022-08-29 03:00:00,0.114315898,18.3,87,0,0,0.0
2022-08-29 04:00:00,0.115245479,17.8,87,0,0,0.0
2022-08-29 05:00:00,0.122566364,17.8,87,0,0,0.0
2022-08-29 06:00:00,0.126564668,17.8,87,2,42,0.0
2022-08-29 07:00:00,0.139385175,18.3,87,153,411,14.35416667
2022-08-29 08:00:00,0.149167788,19.4,81,345,478,62.0625
2022-08-29 09:00:00,0.163837865,21.1,73,397,210,181.8
2022-08-29 10:00:00,0.171350676,21.1,71,708,614,315.2541667
2022-08-29 11:00:00,0.173947355,21.7,70,838,715,431.7
2022-08-29 12:00:00,0.173799669,21.1,71,829,599,519.8166667
2022-08-29 13:00:00,0.174206805,21.7,70,836,585,570.7916667
2022-08-29 14:00:00,0.176924841,21.1,73,743,516,576.0125
2022-08-29 15:00:00,0.172380505,21.0,73,471,172,534.85
2022-08-29 16:00:00,0.172441052,19.4,81,255,25,445.2583333
2022-08-29 17:00:00,0.172282597,18.9,81,185,14,300.3916667
2022-08-29 18:00:00,0.173506041,17.8,87,104,0,102.7583333
2022-08-29 19:00:00,0.170316861,17.2,90,0,0,0.0
2022-08-29 20:00:00,0.168989722,17.0,88,0,0,0.0
2022-08-29 21:00:00,0.159440841,17.2,90,0,0,0.0
2022-08-29 22:00:00,0.136245634,17.2,90,0,0,0.0
2022-08-29 23:00:00,0.133838336,17.2,90,0,0,0.0
2022-08-30 00:00:00,0.114403944,18.3,84,0,0,0.0
2022-08-30 01:00:00,0.103217277,18.3,84,0,0,0.0
2022-08-30 02:00:00,0.101158872,18.3,84,0,0,0.0
2022-08-30 03:00:00,0.101341877,18.9,81,0,0,0.0
2022-08-30 04:00:00,0.105450367,18.9,84,0,0,0.0
2022-08-30 05:00:00,0.114344545,18.9,81,0,0,0.0
2022-08-30 06:00:00,0.12258973,18.9,81,1,11,0.0
2022-08-30 07:00:00,0.140282282,19.4,79,108,115,13.15833333
2022-08-30 08:00:00,0.151179689,20.6,73,211,84,60.95416667
2022-08-30 09:00:00,0.165181629,20.0,78,484,384,178.3125
2022-08-30 10:00:00,0.171166709,21.1,73,730,727,312.1041667
2022-08-30 11:00:00,0.173906367,21.7,68,856,810,431.2958333
2022-08-30 12:00:00,0.170169133,21.7,70,913,821,521.7541667
2022-08-30 13:00:00,0.17084422,21.7,70,910,820,573.6708333
2022-08-30 14:00:00,0.170341805,21.7,70,840,802,581.4708333
2022-08-30 15:00:00,0.168808025,21.1,73,718,726,534.8833333
2022-08-30 16:00:00,0.17503924,20.6,75,526,549,432.3583333
2022-08-30 17:00:00,0.177742783,20.0,78,289,286,269.4375
2022-08-30 18:00:00,0.180028378,19.4,81,139,98,89.07083333
2022-08-30 19:00:00,0.178175666,18.9,84,0,0,0.0
2022-08-30 20:00:00,0.180996746,18.9,84,0,0,0.0
2022-08-30 21:00:00,0.166187897,18.9,84,0,0,0.0
2022-08-30 22:00:00,0.140092847,18.9,84,0,0,0.0
2022-08-30 23:00:00,0.118057326,18.3,84,0,0,0.0
2022-08-31 00:00:00,0.115971949,18.9,81,0,0,0.0
2022-08-31 01:00:00,0.113205312,17.8,84,0,0,0.0
2022-08-31 02:00:00,0.113149028,17.2,90,0,0,0.0
2022-08-31 03:00:00,0.114526242,18.3,84,0,0,0.0
2022-08-31 04:00:00,0.115341643,18.3,81,0,0,0.0
2022-08-31 05:00:00,0.118617644,18.3,81,0,0,0.0
2022-08-31 06:00:00,0.127374926,18.9,78,1,17,0.0
2022-08-31 07:00:00,0.139691829,18.9,78,124,289,11.9875
2022-08-31 08:00:00,0.150200371,20.0,73,321,427,56.8
2022-08-31 09:00:00,0.164718901,21.7,66,530,559,175.8041667
2022-08-31 10:00:00,0.171803202,23.9,57,735,768,311.4708333
2022-08-31 11:00:00,0.173523206,22.8,66,850,810,429.1791667
2022-08-31 12:00:00,0.170519958,22.2,68,913,821,523.9041667
2022-08-31 13:00:00,0.176245879,22.2,68,905,820,563.9375
2022-08-31 14:00:00,0.181103417,22.2,68,841,802,579.9583333
2022-08-31 15:00:00,0.180671917,21.7,73,719,751,548.2583333
2022-08-31 16:00:00,0.180708586,21.7,73,549,695,458.5208333
2022-08-31 17:00:00,0.177233281,21.1,76,347,540,323.1375
2022-08-31 18:00:00,0.176002984,20.6,78,149,68,112.4375
2022-08-31 19:00:00,0.174246312,20.0,81,0,0,0.0
2022-08-31 20:00:00,0.174081641,19.4,84,0,0,0.0
2022-08-31 21:00:00,0.159243045,19.4,84,0,0,0.0
2022-08-31 22:00:00,0.1431383,19.2,84,0,0,0.0
2022-08-31 23:00:00,0.127025749,19.1,81,0,0,0.0
2022-09-01 00:00:00,0.111218736,18.9,87,0,0,0.0
2022-09-01 01:00:00,0.108912211,18.8,87,0,0,0.0
2022-09-01 02:00:00,0.104625512,18.6,87,0,0,0.0
2022-09-01 03:00:00,0.104658554,18.5,90,0,0,0.0
2022-09-01 04:00:00,0.103819835,18.3,87,0,0,0.0
2022-09-01 05:00:00,0.113204564,18.3,87,0,0,0.0
2022-09-01 06:00:00,0.117019053,18.3,90,10,0,0.0
2022-09-01 07:00:00,0.123191063,19.4,87,58,1,8.491666667
2022-09-01 08:00:00,0.126733533,20.0,84,130,8,55.90833333
2022-09-01 09:00:00,0.125439104,20.6,81,246,4,175.7416667
2022-09-01 10:00:00,0.128016458,21.7,76,417,137,312.8541667
2022-09-01 11:00:00,0.131317389,23.3,71,807,746,433.8958333
2022-09-01 12:00:00,0.133320334,24.4,66,780,676,526.3458333
2022-09-01 13:00:00,0.134375993,23.9,66,906,810,577.6833333
2022-09-01 14:00:00,0.1346029,23.3,66,836,796,590.3208333
2022-09-01 15:00:00,0.138513179,22.8,69,699,752,546.2291667
2022-09-01 16:00:00,0.137509333,22.2,71,512,672,456.1708333
2022-09-01 17:00:00,0.142958112,21.7,71,296,531,315.43125
2022-09-01 18:00:00,0.140305994,21.1,71,95,246,106.1708333
2022-09-01 19:00:00,0.142218714,20.0,76,9,4,0.0
2022-09-01 20:00:00,0.143685316,19.4,81,0,0,0.0
2022-09-01 21:00:00,0.132280248,19.4,84,0,0,0.0
2022-09-01 22:00:00,0.126665843,19.4,84,0,0,0.0
2022-09-01 23:00:00,0.126860413,18.9,87,0,0,0.0
2022-09-02 00:00:00,0.107519528,18.3,90,0,0,0.0
2022-09-02 01:00:00,0.10182658,18.3,87,0,0,0.0
2022-09-02 02:00:00,0.097195223,18.3,90,0,0,0.0
2022-09-02 03:00:00,0.095567057,18.3,90,0,0,0.0
2022-09-02 04:00:00,0.096317267,18.3,90,0,0,0.0
2022-09-02 05:00:00,0.102536612,18.3,90,0,0,0.0
2022-09-02 06:00:00,0.103236358,18.3,97,11,4,0.0
2022-09-02 07:00:00,0.103502204,19.4,93,79,68,49.22083333
2022-09-02 08:00:00,0.106559029,19.4,90,338,482,109.55
2022-09-02 09:00:00,0.106675611,21.1,90,377,313,196.1791667
2022-09-02 10:00:00,0.107414345,22.2,79,671,670,346.2791667
2022-09-02 11:00:00,0.110169417,22.2,79,858,849,472.9125
2022-09-02 12:00:00,0.115038797,22.8,74,911,859,567.0083333
2022-09-02 13:00:00,0.114863689,22.8,74,907,860,614.3791667
2022-09-02 14:00:00,0.11261443,22.8,74,841,853,622.5916667
2022-09-02 15:00:00,0.114800594,22.2,76,707,816,588.3
2022-09-02 16:00:00,0.119645161,22.2,73,524,751,499.7125
2022-09-02 17:00:00,0.122794821,21.1,79,295,558,360.4625
2022-09-02 18:00:00,0.127146109,20.0,81,72,104,123.9541667
2022-09-02 19:00:00,0.127385322,20.0,81,6,2,0.0
2022-09-02 20:00:00,0.126330867,19.4,87,0,0,0.0
2022-09-02 21:00:00,0.124194439,19.4,87,0,0,0.0
2022-09-02 22:00:00,0.118959195,18.9,90,0,0,0.0
2022-09-02 23:00:00,0.117103161,18.3,90,0,0,0.0
2022-09-03 00:00:00,0.104533736,18.3,97,0,0,0.0
2022-09-03 01:00:00,0.102288768,18.3,90,0,0,0.0
2022-09-03 02:00:00,0.098394609,18.3,90,0,0,0.0
2022-09-03 03:00:00,0.094334525,18.3,93,0,0,0.0
2022-09-03 04:00:00,0.091333167,18.3,90,0,0,0.0
2022-09-03 05:00:00,0.098727611,18.3,90,0,0,0.0
2022-09-03 06:00:00,0.102828578,18.3,93,16,0,0.0
2022-09-03 07:00:00,0.100495198,18.3,93,78,20,23.58333333
2022-09-03 08:00:00,0.105009019,18.3,97,165,6,87.6
2022-09-03 09:00:00,0.113196321,20.0,90,358,73,204.925
2022-09-03 10:00:00,0.112940726,21.7,84,479,171,342.4916667
2022-09-03 11:00:00,0.117567356,21.7,81,810,665,473.7958333
2022-09-03 12:00:00,0.121448386,21.1,84,904,763,564.775
2022-09-03 13:00:00,0.120245332,21.7,79,896,716,616.8125
2022-09-03 14:00:00,0.125333666,20.6,81,297,4,613.3958333
2022-09-03 15:00:00,0.127544677,20.6,81,261,25,576.6708333
2022-09-03 16:00:00,0.128145928,20.0,87,272,9,484.2041667
2022-09-03 17:00:00,0.132541055,19.4,84,140,8,340.0083333
2022-09-03 18:00:00,0.133739029,18.3,90,58,1,107.2083333
2022-09-03 19:00:00,0.136119737,18.3,90,4,0,0.0
2022-09-03 20:00:00,0.135952062,18.3,93,0,0,0.0
2022-09-03 21:00:00,0.133088776,18.3,93,0,0,0.0
2022-09-03 22:00:00,0.124064652,18.3,97,0,0,0.0
2022-09-03 23:00:00,0.116240494,18.3,93,0,0,0.0
2022-09-04 00:00:00,0.106400899,17.8,97,0,0,0.0
2022-09-04 01:00:00,0.10265111,18.3,97,0,0,0.0
2022-09-04 02:00:00,0.102261921,18.3,97,0,0,0.0
2022-09-04 03:00:00,0.09581479,18.3,97,0,0,0.0
